id,from_visit,place_id,visit_date,visit_type,session
937,0,700,1573163778992680,2,0
938,937,707,1573163781598571,1,0
939,0,728,1573164121937047,1,0
940,937,700,1573164304590092,9,0
941,939,729,1573164965785675,1,0
942,940,700,1573165197958356,9,0
943,0,730,1573166192016236,1,0
944,0,707,1573166565117028,1,0
945,0,707,1573166788532402,1,0
946,943,731,1573167064122096,1,0
947,0,10,1573169807729353,1,0
948,947,732,1573169807956239,6,0
949,0,733,1573170214756507,1,0
950,949,734,1573170815640286,1,0
951,0,10,1573200658516319,1,0
952,951,735,1573200658706531,6,0
953,0,10,1573200661050935,1,0
954,0,571,1573200699242829,2,0
955,954,572,1573200711022162,1,0
961,960,571,1573201059619207,6,0
962,0,741,1573201066669939,2,0
963,0,742,1573201076151124,1,0
964,0,743,1573201226165508,1,0
965,0,744,1573201244791173,1,0
966,0,745,1573201492915399,2,0
967,0,746,1573201498942577,1,0
968,967,747,1573201541082150,1,0
969,967,748,1573202105185024,1,0
970,967,749,1573202292823772,1,0
971,0,750,1573203937642430,1,0
972,0,14,1573203942446595,1,0
973,0,751,1573204148000620,2,0
974,0,752,1573204166025718,1,0
975,0,753,1573204214046038,1,0
976,975,754,1573204226302456,1,0
977,976,755,1573204301059879,1,0
978,0,756,1573204385211124,1,0
979,0,176,1573205359472719,1,0
980,979,757,1573205374287155,1,0
981,980,14,1573205812671104,1,0
982,981,176,1573205817591849,1,0
983,982,758,1573205827068225,1,0
984,0,14,1573206574615906,2,0
985,984,759,1573206593705057,1,0
986,985,760,1573206618530521,1,0
987,0,761,1573207843647226,1,0
988,987,762,1573207880784834,1,0
989,0,10,1573207983288837,1,0
990,989,763,1573207983324956,6,0
991,0,10,1573207986970232,1,0
992,0,578,1573207992717545,9,0
993,987,762,1573208127125336,1,0
994,987,176,1573208133488116,1,0
995,994,764,1573208152807029,1,0
996,995,14,1573208163131282,1,0
997,996,681,1573208182255231,1,0
998,997,765,1573208188555539,1,0
999,992,766,1573208432641605,1,0
1000,999,767,1573208439762269,6,0
1001,0,10,1573231258040360,1,0
1002,1001,768,1573231258218589,6,0
1003,0,10,1573231261882935,1,0
1004,0,14,1573240829793482,2,0
1005,1004,769,1573240842622355,1,0
1006,1005,770,1573240845585905,1,0
1007,0,524,1573240860096607,2,0
1008,0,525,1573240866599826,1,0
1009,1008,771,1573240879483569,1,0
1010,1009,772,1573240884696145,1,0
1011,0,10,1573288281095913,1,0
1012,1011,773,1573288281278194,6,0
1013,0,10,1573288284677654,1,0
1014,0,14,1573288393456553,2,0
1015,1014,466,1573288411714554,1,0
1016,1015,467,1573288415108931,1,0
1017,1016,774,1573288420473803,1,0
1018,1017,14,1573288484462889,1,0
1019,1018,775,1573288546932904,1,0
1020,0,776,1573337769282622,1,0
1021,1020,777,1573337770034694,5,0
1028,1027,784,1573337831415014,1,0
1029,1028,785,1573337836571403,1,0
1030,1029,786,1573337836589089,5,0
1031,1030,787,1573337836863700,5,0
1032,1031,788,1573337838698693,6,0
1033,0,571,1573337968629855,3,0
1034,1033,572,1573337974368143,1,0
1036,0,14,1573337984515754,2,0
1041,1040,571,1573338003408816,6,0
1042,1041,578,1573338029700705,1,0
1043,1042,579,1573338056273175,1,0
1044,1043,794,1573338058291394,6,0
1045,1036,681,1573338074381487,1,0
1046,1045,795,1573338272459563,1,0
1047,0,700,1573338555839622,2,0
1050,1049,707,1573338686078423,1,0
1051,1049,707,1573338690018000,1,0
1052,1049,707,1573338694091478,1,0
1053,1049,707,1573338697213975,1,0
1054,1049,707,1573338706715224,1,0
1055,1049,707,1573338708763799,1,0
1056,1049,707,1573338725036111,1,0
1057,1049,707,1573338727503363,1,0
1058,1049,707,1573338759218253,1,0
1059,0,796,1573339111169771,2,0
1060,0,797,1573339118132065,1,0
1061,1060,798,1573339119435232,6,0
1062,1049,707,1573339139956419,1,0
1063,0,707,1573339599313799,1,0
1064,0,707,1573339605666306,1,0
1065,0,707,1573339637226291,1,0
1066,0,707,1573339640932176,1,0
1067,0,707,1573339648842474,1,0
1068,0,707,1573339657272314,1,0
1069,0,707,1573340175055032,1,0
1070,0,707,1573340691304447,1,0
1071,0,707,1573340922643436,1,0
1072,0,707,1573340948305089,1,0
1073,0,707,1573340980283047,1,0
1074,0,700,1573341618633454,9,0
1075,1074,707,1573341624741306,1,0
1076,1074,707,1573341631383348,1,0
1077,1074,707,1573341661184818,1,0
1078,1074,707,1573341665224672,1,0
1079,1074,707,1573341768202417,1,0
1080,1074,706,1573341822992738,1,0
1081,1074,700,1573342413333237,9,0
1082,1081,700,1573342855646334,9,0
1083,0,700,1573343252092329,2,0
1084,0,799,1573344444874318,2,0
1085,0,700,1573344532538847,9,0
1086,0,14,1573346649662567,2,0
1087,1086,800,1573346668803216,1,0
1088,1087,801,1573346737964191,1,0
1089,0,802,1573346939396616,2,0
1090,0,803,1573346945782449,1,0
1091,0,804,1573347009178949,1,0
1092,0,805,1573347061044567,1,0
1093,0,806,1573347073646127,1,0
1094,1093,807,1573347093094283,1,0
1095,0,806,1573347218919359,1,0
1096,1089,808,1573347811255241,1,0
1097,0,809,1573347816192444,1,0
1098,1097,810,1573347822819177,1,0
1099,1097,811,1573347899972437,1,0
1100,0,14,1573347995799211,2,0
1101,1100,812,1573348009017102,1,0
1102,1100,681,1573348047323973,1,0
1103,1102,813,1573348055209639,1,0
1104,0,10,1573373783813474,1,0
1105,1104,814,1573373784170020,6,0
1106,0,10,1573373787508514,1,0
1107,0,571,1573373793717122,9,0
1108,1107,578,1573373800788724,1,0
1109,1108,579,1573373820988534,1,0
1110,1109,815,1573374068881075,1,0
1111,0,816,1573374156783255,2,0
1112,0,817,1573374169753818,1,0
1113,0,818,1573374269389889,2,0
1114,0,819,1573374274586026,1,0
1115,0,820,1573375267168831,1,0
1116,1115,821,1573375269290252,6,0
1117,1116,822,1573375277874984,1,0
1118,0,823,1573375316500663,2,0
1119,0,824,1573375332050405,1,0
1120,0,825,1573376371354269,1,0
1121,0,826,1573377559536281,1,0
1122,0,9,1573377565261522,3,0
1123,1122,827,1573377566932494,5,0
1124,1121,828,1573377567779583,1,0
1125,0,14,1573379874381815,2,0
1126,1125,829,1573379896041888,1,0
1127,1125,830,1573380092608254,1,0
1128,1125,831,1573380174657347,1,0
1129,1128,832,1573380380539087,1,0
1130,1129,833,1573380505192557,1,0
1131,1130,834,1573380517894976,1,0
1132,0,10,1573395059877141,1,0
1133,0,835,1573395082923522,1,0
1134,0,836,1573398764670139,1,0
1135,0,14,1573398916056610,2,0
1136,1135,837,1573398935029953,1,0
1137,1136,838,1573398979324366,1,0
1138,1136,839,1573399033946025,1,0
1139,0,14,1573399531151481,2,0
1140,1139,840,1573399555803455,1,0
1141,0,14,1573400869310565,2,0
1142,1141,841,1573401185692185,1,0
1143,1142,842,1573401747997506,1,0
1144,0,14,1573401872255969,2,0
1145,1144,843,1573401930319566,1,0
1146,1145,14,1573402078393583,1,0
1147,1146,131,1573402099992482,1,0
1148,1147,844,1573402248789861,1,0
1149,1148,845,1573402253774585,1,0
1150,1149,846,1573402283012851,1,0
1151,1150,847,1573402505194355,1,0
1152,1151,848,1573402980413042,1,0
1153,0,849,1573404722402609,1,0
1154,1153,850,1573405039421849,1,0
1155,0,14,1573405069765426,2,0
1156,1155,176,1573405076762365,1,0
1157,0,851,1573408159556982,2,0
1158,0,624,1573408165438296,1,0
1159,0,852,1573408186461107,1,0
1160,0,742,1573408233014830,1,0
1161,1160,853,1573408237575540,1,0
1162,1160,854,1573408250882835,1,0
1163,0,603,1573408274587577,2,0
1164,0,855,1573408287507961,1,0
1165,0,10,1573412402318443,1,0
1166,1165,856,1573412402714898,6,0
1167,0,10,1573412406548652,1,0
1168,0,14,1573412415662666,2,0
1169,1168,857,1573412449645678,1,0
1170,1169,858,1573412459354112,1,0
1171,1169,859,1573412650253224,1,0
1172,0,14,1573412816556836,2,0
1173,1172,860,1573412865186983,1,0
1174,0,14,1573413293234284,2,0
1175,0,571,1573413374333510,2,0
1176,1175,572,1573413379008410,1,0
1182,1181,571,1573413387865382,6,0
1183,1182,578,1573413394154464,1,0
1184,1183,579,1573413402230627,1,0
1185,1184,866,1573413420027654,1,0
1186,0,14,1573414838041171,2,0
1187,1186,867,1573414855655811,1,0
1188,1187,868,1573414872400147,1,0
1189,1188,869,1573415223102946,1,0
1190,1189,870,1573415263642625,1,0
1191,1188,871,1573415392629393,1,0
1192,1191,872,1573415776635415,1,0
1193,1190,873,1573415803550557,1,0
1194,0,874,1573416683888022,1,0
1195,0,10,1573452156070619,1,0
1196,1195,875,1573452156302790,6,0
1197,0,10,1573452159348813,1,0
1198,0,14,1573452162244285,9,0
1199,1198,841,1573452219773517,1,0
1200,1199,14,1573452598383481,1,0
1201,1200,176,1573452603445478,1,0
1202,1201,876,1573452612765251,1,0
1203,0,877,1573453440038003,1,0
1204,0,878,1573473675924763,1,0
1205,1204,879,1573474423343796,1,0
1206,1204,880,1573474425810251,1,0
1207,0,14,1573474566311859,2,0
1208,1207,881,1573474587778465,1,0
1209,1208,882,1573474629847137,1,0
1210,0,883,1573476331018225,1,0
1211,0,884,1573477470503490,1,0
1212,1211,885,1573478030156216,1,0
1213,0,10,1573483088814416,1,0
1214,1213,886,1573483089044674,6,0
1215,0,10,1573483095970273,1,0
1216,0,14,1573483104954918,2,0
1217,1216,887,1573483181182838,1,0
1218,0,888,1573483774510091,2,0
1219,0,889,1573483783838776,1,0
1220,0,571,1573483858390298,1,0
1221,0,14,1573483865831500,2,0
1222,1221,890,1573483897082649,1,0
1223,1222,891,1573483925009756,1,0
1224,1223,892,1573483965586718,1,0
1225,0,571,1573485429541807,3,0
1226,1225,572,1573485448618840,1,0
1232,1231,571,1573485456577538,6,0
1233,0,578,1573486885049376,1,0
1234,1233,579,1573486898966723,1,0
1235,0,898,1573488311384864,1,0
1236,0,899,1573489579644689,1,0
1237,0,900,1573489646647998,1,0
1238,1237,901,1573489648188583,6,0
1239,1238,902,1573489657337235,6,0
1240,0,884,1573490752664770,1,0
1241,0,10,1573492444195942,1,0
1242,1241,903,1573492444266945,6,0
1243,0,10,1573492449395322,1,0
1244,0,904,1573492642021095,1,0
1245,1244,905,1573492689449756,1,0
1246,1245,906,1573492709695565,1,0
1247,1246,907,1573492731738801,1,0
1248,0,908,1573492942323030,1,0
1249,0,909,1573492948453458,1,0
1250,0,910,1573492949581017,1,0
1251,0,911,1573492951570717,1,0
1252,0,912,1573492996878154,1,0
1253,0,913,1573493008963707,1,0
1254,0,914,1573493011215134,1,0
1255,0,915,1573493017092745,1,0
1256,0,916,1573493023093539,1,0
1257,0,917,1573493028509829,1,0
1258,0,918,1573493033073898,1,0
1259,0,919,1573493036384922,1,0
1260,0,920,1573493040643092,1,0
1261,0,921,1573493042490026,1,0
1262,0,922,1573493050605744,1,0
1263,0,923,1573493051757411,1,0
1264,0,924,1573493055302279,1,0
1265,0,925,1573493061016176,1,0
1266,0,926,1573493062144599,1,0
1267,0,927,1573493068970025,1,0
1268,0,928,1573493073490667,1,0
1269,0,929,1573493076054991,1,0
1270,0,928,1573493082486724,1,0
1271,0,930,1573493085740880,1,0
1272,0,923,1573493146879070,1,0
1273,0,921,1573493200958574,1,0
1274,0,920,1573493202483405,1,0
1275,0,912,1573493213404365,1,0
1276,1275,931,1573493291331057,1,0
1277,0,932,1573493301479855,1,0
1278,1276,933,1573493315018859,1,0
1279,1278,934,1573493317638274,6,0
1280,0,935,1573493404266146,1,0
1281,0,936,1573493405416036,1,0
1282,0,937,1573493406934992,1,0
1283,0,938,1573493410158947,1,0
1284,0,939,1573493411850609,1,0
1285,0,940,1573493429273180,1,0
1286,0,941,1573493431021070,1,0
1287,0,942,1573493433166579,1,0
1288,0,943,1573493433922880,1,0
1289,0,944,1573493435588491,1,0
1290,0,945,1573493436587843,1,0
1291,0,944,1573493437920393,1,0
1292,0,945,1573493438639616,1,0
1293,0,946,1573493440346104,1,0
1294,0,947,1573493441816969,1,0
1295,0,948,1573493444395079,1,0
1296,0,949,1573493445867704,1,0
1297,0,950,1573493446444387,1,0
1298,0,951,1573493447253181,1,0
1299,0,952,1573493448851211,1,0
1300,0,953,1573493449963292,1,0
1301,0,954,1573493451260863,1,0
1302,0,955,1573493453227468,1,0
1303,0,956,1573493454560008,1,0
1304,0,957,1573493458033286,1,0
1305,0,958,1573493464956955,1,0
1306,0,959,1573493467051263,1,0
1307,0,960,1573493468189832,1,0
1308,0,961,1573493470515658,1,0
1309,0,932,1573493471742918,1,0
1310,0,935,1573493473840431,1,0
1311,0,936,1573493475615954,1,0
1312,0,937,1573493477654477,1,0
1313,0,939,1573493479964942,1,0
1314,0,929,1573493527237612,1,0
1315,0,927,1573494262556601,1,0
1316,0,962,1573494271814462,1,0
1317,0,927,1573494273520080,1,0
1318,0,912,1573494997468711,1,0
1319,0,963,1573496529679159,1,0
1320,0,10,1573539727907086,1,0
1321,1320,964,1573539728892657,6,0
1322,0,10,1573541408551915,1,0
1323,1322,965,1573541408617030,6,0
1324,0,10,1573541411594611,1,0
1325,0,14,1573541417694575,2,0
1326,1325,966,1573541427057583,1,0
1327,1326,967,1573541437606191,1,0
1328,1327,968,1573541445208253,1,0
1329,1327,969,1573541461225598,1,0
1330,1329,970,1573541462133765,1,0
1331,1330,971,1573541471355561,1,0
1332,1331,972,1573541932900960,1,0
1333,1332,973,1573541960903020,1,0
1334,0,571,1573544565889438,3,0
1335,1334,572,1573544574185604,1,0
1341,1340,571,1573544588577554,6,0
1342,1341,578,1573544598633046,1,0
1343,1342,579,1573544606013137,1,0
1344,1343,963,1573544625212196,1,0
1345,0,905,1573544952925635,3,0
1346,1345,906,1573544955809442,1,0
1347,0,979,1573544966105486,9,0
1348,0,980,1573545622426232,1,0
1349,0,981,1573545624719407,1,0
1350,0,982,1573545625945441,1,0
1351,0,983,1573545627028354,1,0
1352,0,984,1573545628059479,1,0
1353,0,983,1573545630260355,1,0
1354,0,984,1573545631070404,1,0
1355,0,985,1573545633593395,1,0
1356,0,986,1573545635619513,1,0
1357,0,987,1573545636831767,1,0
1358,0,988,1573545639902966,1,0
1359,0,989,1573545643031157,1,0
1360,0,990,1573545646058496,1,0
1361,0,991,1573545666258738,1,0
1362,0,571,1573547928961668,3,0
1363,1362,578,1573547938005384,1,0
1364,1363,766,1573547942662913,1,0
1365,1364,767,1573547944382048,6,0
1366,1365,992,1573547970985593,1,0
1367,1366,993,1573548003247292,1,0
1368,1367,994,1573548004221300,6,0
1369,1368,995,1573548005374075,1,0
1370,1369,996,1573548008783386,1,0
1371,1370,997,1573548009849694,6,0
1372,1371,998,1573548010711973,6,0
1375,0,1001,1573549273142552,1,0
1376,1375,1002,1573549275003490,6,0
1377,0,1003,1573549285254723,1,0
1378,0,1003,1573549600600532,1,0
1379,1378,1004,1573549605341278,1,0
1380,1379,1005,1573549607428738,6,0
1381,1380,1006,1573549607806651,1,0
1382,1381,1007,1573549615156482,1,0
1383,1382,1008,1573549618240006,6,0
1384,1383,1009,1573549620302259,6,0
1385,0,1010,1573549793464877,1,0
1386,1385,1011,1573549843264369,1,0
1387,1386,1012,1573549844872710,6,0
1388,1387,1013,1573549845408451,1,0
1389,1388,1014,1573549927136551,1,0
1390,1389,1015,1573549929203016,6,0
1391,1390,1016,1573549930355699,6,0
1392,1385,1017,1573549969423646,1,0
1393,1392,1018,1573549976339219,1,0
1394,1393,1019,1573549977640881,6,0
1395,1394,1020,1573549978780657,1,0
1396,1395,1021,1573549990251943,1,0
1397,1396,1022,1573549993477256,6,0
1398,1397,1023,1573549994675491,6,0
1399,1385,1024,1573550001781139,1,0
1400,1399,1025,1573550009765942,6,0
1401,1400,1026,1573550038550756,1,0
1402,1401,1027,1573550046120118,1,0
1403,1402,1028,1573550046413065,1,0
1404,1403,1029,1573550082984351,1,0
1405,1404,1030,1573550083954128,6,0
1406,1405,1031,1573550084827932,6,0
1407,1401,1032,1573550110427174,1,0
1408,1407,1033,1573551003413119,1,0
1409,1408,1034,1573551005646023,1,0
1410,1407,1035,1573551009225936,1,0
1411,1409,1036,1573551010452112,1,0
1412,1411,1037,1573551012738392,6,0
1413,1412,1038,1573551013858948,6,0
1414,1410,1039,1573551015353374,1,0
1415,1414,1040,1573551018097198,1,0
1416,1415,1041,1573551031549465,1,0
1417,1416,1042,1573551036035670,6,0
1418,1417,1043,1573551040003051,6,0
1419,0,996,1573551088205473,1,0
1420,1419,997,1573551088907589,6,0
1421,1420,998,1573551090332951,6,0
1422,1410,1044,1573551168363022,1,0
1423,1422,1045,1573551177455590,6,0
1424,1410,1046,1573551187427193,1,0
1425,0,571,1573555539150128,3,0
1426,0,1047,1573557607221239,2,0
1427,0,571,1573557701364252,3,0
1428,1427,578,1573557717222340,1,0
1429,1428,766,1573557975145061,1,0
1430,1429,1048,1573558355462244,1,0
1431,1430,1049,1573558358142604,6,0
1432,0,14,1573558405153645,2,0
1433,1432,1050,1573558497358227,1,0
1434,1431,1003,1573558695453452,1,0
1435,1433,1051,1573558814099734,1,0
1436,1435,14,1573558933953113,1,0
1437,1436,1052,1573558963119709,1,0
1438,1437,1053,1573558983126765,1,0
1439,1438,837,1573559290245496,1,0
1440,1439,1054,1573559298829684,1,0
1441,0,1055,1573561789088526,2,0
1442,0,1056,1573561839246585,1,0
1443,1442,1057,1573561842039534,1,0
1444,1443,1058,1573561843038258,6,0
1445,1444,1059,1573561843902614,1,0
1446,0,1060,1573562834011488,1,0
1447,1446,1061,1573562836229563,6,0
1448,0,10,1573569426161949,1,0
1449,1448,1062,1573569426749398,6,0
1450,0,10,1573569430342813,1,0
1451,0,1010,1573569931715691,1,0
1452,0,1063,1573569942039736,1,0
1453,1452,1064,1573569967466213,1,0
1454,1453,1065,1573569968421741,6,0
1455,1454,1066,1573569968975588,1,0
1456,0,1067,1573571264231973,1,0
1457,1456,1068,1573571266321469,6,0
1458,0,14,1573571904960741,2,0
1459,1457,1069,1573571944023753,1,0
1460,1459,1070,1573571949155335,1,0
1461,1460,1071,1573571950274951,6,0
1462,1461,1072,1573571951410189,1,0
1463,0,1073,1573573220441301,1,0
1464,0,1056,1573574241802971,1,0
1465,0,1063,1573574244214217,1,0
1466,1464,1057,1573574245366634,1,0
1467,1466,1058,1573574247286776,6,0
1468,1467,1059,1573574247711140,1,0
1469,1465,1064,1573574248683237,1,0
1470,1469,1065,1573574259364465,6,0
1471,1470,1066,1573574259737451,1,0
1472,0,1074,1573574542010183,2,0
1477,0,1079,1573575419420548,1,0
1478,1477,1080,1573575423003709,1,0
1479,1478,1081,1573575424051229,6,0
1480,1479,1082,1573575424409721,1,0
1481,0,1083,1573575564486706,2,0
1482,1481,1084,1573575591546437,1,0
1483,1482,1085,1573575610578546,1,0
1484,1483,1086,1573575616457477,1,0
1485,1484,1087,1573575619236243,6,0
1486,1485,1088,1573575659949500,1,0
1487,1486,1089,1573575661330795,6,0
1488,1487,1090,1573575687248140,1,0
1489,1488,1091,1573575689867600,6,0
1490,1489,1092,1573575727499366,1,0
1491,1490,1093,1573575728982836,6,0
1492,1491,1094,1573575764635020,1,0
1493,1492,1095,1573575768948817,6,0
1494,0,1096,1573575785491661,2,0
1495,1491,1097,1573575903741912,1,0
1496,1495,1098,1573575905923874,6,0
1497,1496,1099,1573575914252324,1,0
1498,1497,1100,1573575916020264,6,0
1499,1498,1101,1573575926963226,1,0
1500,1499,1102,1573575930032541,6,0
1501,1500,1103,1573575979248881,1,0
1502,1501,1104,1573575981421760,6,0
1503,1502,1105,1573575997579696,1,0
1504,1503,1106,1573575998786379,6,0
1505,1504,1107,1573576009267754,1,0
1506,1505,1108,1573576010301224,6,0
1507,1506,1109,1573576093054848,1,0
1508,1507,1110,1573576097112089,6,0
1509,1508,1111,1573576110718721,1,0
1510,1509,1112,1573576112005108,6,0
1511,1508,1113,1573576120046143,1,0
1512,1511,1114,1573576121966496,6,0
1513,1508,1115,1573576130940333,1,0
1514,1513,1116,1573576132489418,6,0
1515,1508,1117,1573576145784286,1,0
1516,1515,1118,1573576147145256,6,0
1517,1508,1119,1573576153888464,1,0
1518,1517,1120,1573576155382859,6,0
1519,1508,1121,1573576227873217,1,0
1520,1519,1122,1573576229297726,6,0
1521,1520,1123,1573576286842285,1,0
1522,1521,1124,1573576288075969,6,0
1523,1522,1125,1573576294896579,1,0
1524,1523,1126,1573576296157101,6,0
1525,1524,1127,1573576302278805,1,0
1526,1525,1128,1573576304617044,6,0
1527,1526,1129,1573576312462344,1,0
1528,1527,1130,1573576314013096,6,0
1529,1528,1131,1573576337792179,1,0
1530,1529,1132,1573576339211409,6,0
1531,1530,1133,1573576346672234,1,0
1532,1531,1134,1573576348726073,6,0
1533,1532,1135,1573576356012557,1,0
1534,1533,1136,1573576357049148,6,0
1535,1534,1137,1573576370795191,1,0
1536,1535,1138,1573576371949067,6,0
1537,1536,1139,1573576381106193,1,0
1538,1537,1140,1573576381897136,6,0
1539,1538,1141,1573576388281413,1,0
1540,1539,1142,1573576389793581,6,0
